Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales
US-2016-118766,2016-10-15,22/10/2016,Standard Class,Lindsay Shagiari,Home Office,Dallas,Texas,Central,Office Supplies,Binders,3.96
CA-2017-112585,2017-07-30,02/08/2017,First Class,Rob Williams,Corporate,San Francisco,California,West,Office Supplies,Appliances,715.64
CA-2017-149762,2017-12-03,07/12/2017,Standard Class,Roger Demir,Consumer,Morgan Hill,California,West,Furniture,Tables,268.704
CA-2017-149762,2017-12-03,07/12/2017,Standard Class,Roger Demir,Consumer,Morgan Hill,California,West,Office Supplies,Art,21.92
CA-2017-149762,2017-12-03,07/12/2017,Standard Class,Roger Demir,Consumer,Morgan Hill,California,West,Office Supplies,Storage,48.72
CA-2017-149762,2017-12-03,07/12/2017,Standard Class,Roger Demir,Consumer,Morgan Hill,California,West,Furniture,Bookcases,205.666
CA-2017-167605,2017-04-28,30/04/2017,Second Class,Rob Beeghly,Consumer,Saint Charles,Illinois,Central,Furniture,Furnishings,30.344
US-2018-105697,2018-08-25,27/08/2018,First Class,Joe Elijah,Consumer,Cleveland,Ohio,East,Office Supplies,Storage,25.696
CA-2018-165323,2018-06-17,21/06/2018,Standard Class,Steven Roelle,Home Office,New York City,New York,East,Technology,Machines,3404.5
CA-2018-165323,2018-06-17,21/06/2018,Standard Class,Steven Roelle,Home Office,New York City,New York,East,Technology,Accessories,101.34
CA-2016-110891,2016-11-20,24/11/2016,Standard Class,Phillina Ober,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,344.372
CA-2018-100783,2018-09-04,08/09/2018,Second Class,Julie Kriz,Home Office,Garland,Texas,Central,Office Supplies,Art,30.384
CA-2016-152513,2016-07-04,08/07/2016,Second Class,Julie Prescott,Home Office,San Diego,California,West,Office Supplies,Binders,22.848
CA-2018-139822,2018-09-15,21/09/2018,Standard Class,Dean percer,Home Office,Waterbury,Connecticut,East,Office Supplies,Storage,38.62
CA-2018-139822,2018-09-15,21/09/2018,Standard Class,Dean percer,Home Office,Waterbury,Connecticut,East,Technology,Accessories,59.98
CA-2018-107713,2018-03-13,17/03/2018,Standard Class,Joy Bell-,Consumer,Columbia,Maryland,East,Office Supplies,Binders,174.3
CA-2018-134096,2018-09-24,29/09/2018,Standard Class,Paul Prost,Home Office,Hollywood,Florida,South,Technology,Phones,383.96
CA-2018-134096,2018-09-24,29/09/2018,Standard Class,Paul Prost,Home Office,Hollywood,Florida,South,Office Supplies,Binders,15.57
CA-2017-125843,2017-08-13,16/08/2017,First Class,Roy Französisch,Consumer,Springfield,Virginia,South,Office Supplies,Binders,22.32
CA-2017-125843,2017-08-13,16/08/2017,First Class,Roy Französisch,Consumer,Springfield,Virginia,South,Office Supplies,Labels,103.6
CA-2018-120404,2018-11-20,24/11/2018,Second Class,Katharine Harms,Corporate,New York City,New York,East,Technology,Accessories,2.97
CA-2018-120404,2018-11-20,24/11/2018,Second Class,Katharine Harms,Corporate,New York City,New York,East,Technology,Phones,569.99
CA-2018-120404,2018-11-20,24/11/2018,Second Class,Katharine Harms,Corporate,New York City,New York,East,Furniture,Furnishings,50.97
CA-2018-167549,2018-07-25,27/07/2018,First Class,Evan Minnotte,Home Office,Dallas,Texas,Central,Furniture,Tables,298.116
CA-2017-120082,2017-03-25,27/03/2017,Second Class,Damala Kotsonis,Corporate,New York City,New York,East,Office Supplies,Art,59.52
US-2017-168095,2017-07-15,20/07/2017,Standard Class,Mark Cousins,Corporate,Portland,Oregon,West,Furniture,Chairs,230.28
US-2017-168095,2017-07-15,20/07/2017,Standard Class,Mark Cousins,Corporate,Portland,Oregon,West,Office Supplies,Paper,105.52
CA-2018-166093,2018-08-17,24/08/2018,Standard Class,Rick Wilson,Corporate,Brentwood,California,West,Office Supplies,Envelopes,23.36
CA-2018-166093,2018-08-17,24/08/2018,Standard Class,Rick Wilson,Corporate,Brentwood,California,West,Technology,Phones,71.976
CA-2018-166093,2018-08-17,24/08/2018,Standard Class,Rick Wilson,Corporate,Brentwood,California,West,Office Supplies,Paper,8.56
CA-2018-166093,2018-08-17,24/08/2018,Standard Class,Rick Wilson,Corporate,Brentwood,California,West,Office Supplies,Binders,13.92
CA-2018-166093,2018-08-17,24/08/2018,Standard Class,Rick Wilson,Corporate,Brentwood,California,West,Office Supplies,Appliances,2518.29
CA-2018-166093,2018-08-17,24/08/2018,Standard Class,Rick Wilson,Corporate,Brentwood,California,West,Office Supplies,Storage,540.57
CA-2018-166093,2018-08-17,24/08/2018,Standard Class,Rick Wilson,Corporate,Brentwood,California,West,Office Supplies,Binders,221.056
CA-2017-146325,2017-12-14,17/12/2017,First Class,David Smith,Corporate,San Diego,California,West,Furniture,Chairs,81.424
CA-2017-146325,2017-12-14,17/12/2017,First Class,David Smith,Corporate,San Diego,California,West,Office Supplies,Storage,134.8
CA-2018-134194,2018-12-25,01/01/2019,Standard Class,Guy Armstrong,Consumer,Dallas,Texas,Central,Office Supplies,Binders,39.582
CA-2018-134194,2018-12-25,01/01/2019,Standard Class,Guy Armstrong,Consumer,Dallas,Texas,Central,Office Supplies,Supplies,44.688
CA-2018-134194,2018-12-25,01/01/2019,Standard Class,Guy Armstrong,Consumer,Dallas,Texas,Central,Office Supplies,Art,31.744
CA-2018-134194,2018-12-25,01/01/2019,Standard Class,Guy Armstrong,Consumer,Dallas,Texas,Central,Office Supplies,Binders,40.98
CA-2018-134194,2018-12-25,01/01/2019,Standard Class,Guy Armstrong,Consumer,Dallas,Texas,Central,Office Supplies,Binders,3.168
CA-2015-131009,2015-03-01,05/03/2015,Standard Class,Shahid Collister,Consumer,El Paso,Texas,Central,Office Supplies,Fasteners,18.84
CA-2015-131009,2015-03-01,05/03/2015,Standard Class,Shahid Collister,Consumer,El Paso,Texas,Central,Furniture,Chairs,362.25
CA-2015-131009,2015-03-01,05/03/2015,Standard Class,Shahid Collister,Consumer,El Paso,Texas,Central,Furniture,Furnishings,63.552
CA-2015-131009,2015-03-01,05/03/2015,Standard Class,Shahid Collister,Consumer,El Paso,Texas,Central,Office Supplies,Storage,129.552
CA-2016-145814,2016-11-19,24/11/2016,Standard Class,Katherine Ducich,Consumer,New York City,New York,East,Office Supplies,Binders,5.984
CA-2016-145814,2016-11-19,24/11/2016,Standard Class,Katherine Ducich,Consumer,New York City,New York,East,Technology,Phones,861.76
CA-2015-138359,2015-04-01,06/04/2015,Standard Class,Katharine Harms,Corporate,Revere,Massachusetts,East,Office Supplies,Storage,66.96
CA-2015-138359,2015-04-01,06/04/2015,Standard Class,Katharine Harms,Corporate,Revere,Massachusetts,East,Office Supplies,Binders,6.24
CA-2018-131807,2018-10-05,10/10/2018,Standard Class,Greg Guthrie,Corporate,Chico,California,West,Furniture,Chairs,435.168
CA-2018-131807,2018-10-05,10/10/2018,Standard Class,Greg Guthrie,Corporate,Chico,California,West,Office Supplies,Fasteners,14.9
CA-2018-131807,2018-10-05,10/10/2018,Standard Class,Greg Guthrie,Corporate,Chico,California,West,Office Supplies,Appliances,15.8
CA-2018-131807,2018-10-05,10/10/2018,Standard Class,Greg Guthrie,Corporate,Chico,California,West,Furniture,Furnishings,72.9
CA-2018-131807,2018-10-05,10/10/2018,Standard Class,Greg Guthrie,Corporate,Chico,California,West,Furniture,Tables,206.352
CA-2018-131807,2018-10-05,10/10/2018,Standard Class,Greg Guthrie,Corporate,Chico,California,West,Technology,Phones,7.992
CA-2018-104864,2018-11-18,23/11/2018,Second Class,Jim Sink,Corporate,Miramar,Florida,South,Office Supplies,Storage,81.36
CA-2018-104864,2018-11-18,23/11/2018,Second Class,Jim Sink,Corporate,Miramar,Florida,South,Office Supplies,Binders,20.232
CA-2018-104864,2018-11-18,23/11/2018,Second Class,Jim Sink,Corporate,Miramar,Florida,South,Office Supplies,Appliances,389.056
CA-2018-104864,2018-11-18,23/11/2018,Second Class,Jim Sink,Corporate,Miramar,Florida,South,Office Supplies,Paper,20.736
CA-2018-104864,2018-11-18,23/11/2018,Second Class,Jim Sink,Corporate,Miramar,Florida,South,Office Supplies,Paper,41.472
CA-2016-138219,2016-03-23,30/03/2016,Standard Class,Bart Pistole,Corporate,Los Angeles,California,West,Office Supplies,Paper,33.36
CA-2017-157707,2017-10-10,12/10/2017,First Class,Corey Catlett,Corporate,Denver,Colorado,West,Furniture,Bookcases,90.882
CA-2017-157707,2017-10-10,12/10/2017,First Class,Corey Catlett,Corporate,Denver,Colorado,West,Technology,Phones,15.992
CA-2017-157707,2017-10-10,12/10/2017,First Class,Corey Catlett,Corporate,Denver,Colorado,West,Furniture,Chairs,120.784
US-2016-126753,2016-08-16,20/08/2016,Standard Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,519.792
US-2016-126753,2016-08-16,20/08/2016,Standard Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,31.176
US-2016-126753,2016-08-16,20/08/2016,Standard Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.368
US-2016-126753,2016-08-16,20/08/2016,Standard Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.724
US-2016-126753,2016-08-16,20/08/2016,Standard Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,254.352
US-2016-126753,2016-08-16,20/08/2016,Standard Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.762
US-2016-126753,2016-08-16,20/08/2016,Standard Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.272
CA-2015-166051,2015-05-31,05/06/2015,Standard Class,Jim Karlsson,Consumer,Jackson,Mississippi,South,Technology,Phones,659.97
CA-2015-166051,2015-05-31,05/06/2015,Standard Class,Jim Karlsson,Consumer,Jackson,Mississippi,South,Technology,Phones,113.73
CA-2016-113040,2016-08-27,31/08/2016,Standard Class,Chad Cunningham,Home Office,Los Angeles,California,West,Office Supplies,Binders,5.104
CA-2015-103800,2015-01-03,07/01/2015,Standard Class,Darren Powers,Consumer,Houston,Texas,Central,Office Supplies,Paper,16.448
CA-2015-113383,2015-09-10,13/09/2015,First Class,Sandra Flanagan,Consumer,Clifton,New Jersey,East,Office Supplies,Appliances,81.92
CA-2015-113383,2015-09-10,13/09/2015,First Class,Sandra Flanagan,Consumer,Clifton,New Jersey,East,Furniture,Furnishings,254.9
CA-2018-152499,2018-01-22,25/01/2018,Second Class,Edward Hooks,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,15.12
CA-2018-152499,2018-01-22,25/01/2018,Second Class,Edward Hooks,Corporate,Chicago,Illinois,Central,Office Supplies,Art,7.872
CA-2017-151498,2017-04-21,24/04/2017,First Class,Duane Noonan,Consumer,Seattle,Washington,West,Office Supplies,Binders,8.32
CA-2017-137939,2017-07-20,23/07/2017,Second Class,Pauline Johnson,Consumer,Long Beach,New York,East,Technology,Phones,89.95
US-2017-117793,2017-08-23,29/08/2017,Standard Class,Matt Abelman,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Labels,25.2
US-2017-117793,2017-08-23,29/08/2017,Standard Class,Matt Abelman,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Labels,37.59
US-2017-117793,2017-08-23,29/08/2017,Standard Class,Matt Abelman,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Storage,14.97
US-2017-117793,2017-08-23,29/08/2017,Standard Class,Matt Abelman,Home Office,Sheboygan,Wisconsin,Central,Technology,Accessories,1.98
CA-2017-133872,2017-06-14,17/06/2017,First Class,Vivian Mathis,Consumer,Boca Raton,Florida,South,Office Supplies,Binders,39.936
CA-2017-133872,2017-06-14,17/06/2017,First Class,Vivian Mathis,Consumer,Boca Raton,Florida,South,Technology,Accessories,18.464
US-2016-165743,2016-11-20,23/11/2016,Second Class,Michelle Moray,Consumer,Aurora,Colorado,West,Office Supplies,Binders,4.896
US-2016-165743,2016-11-20,23/11/2016,Second Class,Michelle Moray,Consumer,Aurora,Colorado,West,Furniture,Bookcases,145.764
US-2016-165743,2016-11-20,23/11/2016,Second Class,Michelle Moray,Consumer,Aurora,Colorado,West,Office Supplies,Binders,9.612
US-2018-105998,2018-11-03,05/11/2018,First Class,Clay Rozendal,Home Office,San Diego,California,West,Technology,Accessories,199.75
US-2018-105998,2018-11-03,05/11/2018,First Class,Clay Rozendal,Home Office,San Diego,California,West,Furniture,Tables,1673.184
US-2015-148194,2015-05-04,07/05/2015,First Class,Bill Shonely,Corporate,Seattle,Washington,West,Furniture,Furnishings,12.18
US-2015-148194,2015-05-04,07/05/2015,First Class,Bill Shonely,Corporate,Seattle,Washington,West,Office Supplies,Appliances,57.68
US-2016-151407,2016-11-08,12/11/2016,Standard Class,Rob Dowd,Consumer,Dubuque,Iowa,Central,Technology,Phones,263.96
CA-2016-110870,2016-12-12,15/12/2016,First Class,Karen Daniels,Consumer,Los Angeles,California,West,Technology,Accessories,299.94
CA-2016-110870,2016-12-12,15/12/2016,First Class,Karen Daniels,Consumer,Los Angeles,California,West,Office Supplies,Supplies,25.76
CA-2015-143210,2015-12-01,03/12/2015,First Class,Anna Andreadi,Consumer,Lowell,Massachusetts,East,Technology,Phones,271.9
CA-2015-143210,2015-12-01,03/12/2015,First Class,Anna Andreadi,Consumer,Lowell,Massachusetts,East,Furniture,Furnishings,45.84
CA-2015-143210,2015-12-01,03/12/2015,First Class,Anna Andreadi,Consumer,Lowell,Massachusetts,East,Furniture,Furnishings,9.82
CA-2017-139808,2017-10-07,11/10/2017,Standard Class,Mick Crebagga,Consumer,Marysville,Washington,West,Office Supplies,Fasteners,93.36
CA-2016-110863,2016-11-17,24/11/2016,Standard Class,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Storage,541.24
CA-2016-110863,2016-11-17,24/11/2016,Standard Class,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,106.32
CA-2016-110863,2016-11-17,24/11/2016,Standard Class,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Chairs,1323.9
CA-2015-127859,2015-03-17,20/03/2015,Second Class,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,126.624
US-2016-136427,2016-06-20,23/06/2016,First Class,Justin MacKendrick,Consumer,Aurora,Colorado,West,Technology,Phones,125.944
CA-2018-120168,2018-05-25,25/05/2018,Same Day,Trudy Brown,Consumer,New York City,New York,East,Office Supplies,Binders,663.92
CA-2018-120168,2018-05-25,25/05/2018,Same Day,Trudy Brown,Consumer,New York City,New York,East,Technology,Accessories,120.0
CA-2018-120168,2018-05-25,25/05/2018,Same Day,Trudy Brown,Consumer,New York City,New York,East,Office Supplies,Fasteners,3.29
CA-2018-120168,2018-05-25,25/05/2018,Same Day,Trudy Brown,Consumer,New York City,New York,East,Furniture,Furnishings,18.84
US-2015-131870,2015-09-09,11/09/2015,First Class,Nicole Fjeld,Home Office,Lancaster,Ohio,East,Furniture,Furnishings,60.672
US-2015-131870,2015-09-09,11/09/2015,First Class,Nicole Fjeld,Home Office,Lancaster,Ohio,East,Office Supplies,Art,30.816
CA-2018-114804,2018-10-17,19/10/2018,Second Class,Barry Französisch,Corporate,Modesto,California,West,Technology,Phones,52.792
CA-2018-167227,2018-11-02,05/11/2018,First Class,Nora Paige,Consumer,Saint Louis,Missouri,Central,Office Supplies,Appliances,83.9
CA-2018-167227,2018-11-02,05/11/2018,First Class,Nora Paige,Consumer,Saint Louis,Missouri,Central,Office Supplies,Paper,11.76
CA-2015-129189,2015-07-21,25/07/2015,Standard Class,Harry Marie,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,4.992
CA-2015-129189,2015-07-21,25/07/2015,Standard Class,Harry Marie,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,87.92
CA-2015-129189,2015-07-21,25/07/2015,Standard Class,Harry Marie,Corporate,Dallas,Texas,Central,Furniture,Chairs,657.93
CA-2015-129189,2015-07-21,25/07/2015,Standard Class,Harry Marie,Corporate,Dallas,Texas,Central,Office Supplies,Binders,1.044
CA-2016-132465,2016-09-11,15/09/2016,Second Class,Don Miller,Corporate,New York City,New York,East,Furniture,Furnishings,210.68
CA-2016-132465,2016-09-11,15/09/2016,Second Class,Don Miller,Corporate,New York City,New York,East,Office Supplies,Storage,78.8
CA-2016-132465,2016-09-11,15/09/2016,Second Class,Don Miller,Corporate,New York City,New York,East,Technology,Accessories,19.99
CA-2016-132465,2016-09-11,15/09/2016,Second Class,Don Miller,Corporate,New York City,New York,East,Office Supplies,Storage,772.68
CA-2017-166373,2017-10-21,25/10/2017,Standard Class,Jill Fjeld,Consumer,San Antonio,Texas,Central,Technology,Accessories,106.08
CA-2017-158806,2017-01-07,11/01/2017,Standard Class,Neoma Murray,Consumer,Amarillo,Texas,Central,Furniture,Furnishings,23.076
CA-2017-158806,2017-01-07,11/01/2017,Standard Class,Neoma Murray,Consumer,Amarillo,Texas,Central,Office Supplies,Paper,25.92
CA-2016-119690,2016-06-25,28/06/2016,First Class,Mark Van Huff,Consumer,Houston,Texas,Central,Office Supplies,Paper,47.952
CA-2016-119690,2016-06-25,28/06/2016,First Class,Mark Van Huff,Consumer,Houston,Texas,Central,Office Supplies,Binders,0.984
CA-2016-119690,2016-06-25,28/06/2016,First Class,Mark Van Huff,Consumer,Houston,Texas,Central,Furniture,Furnishings,75.384
CA-2016-119690,2016-06-25,28/06/2016,First Class,Mark Van Huff,Consumer,Houston,Texas,Central,Office Supplies,Labels,4.608
CA-2016-153738,2016-09-20,22/09/2016,First Class,Alejandro Grove,Consumer,Lawrence,Massachusetts,East,Office Supplies,Binders,37.68
CA-2018-169012,2018-07-10,14/07/2018,Standard Class,Beth Fritzler,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,41.91
CA-2018-109393,2018-06-30,02/07/2018,Second Class,John Castell,Consumer,Los Angeles,California,West,Furniture,Bookcases,435.999
CA-2018-121489,2018-08-21,25/08/2018,Second Class,Candace McMahon,Corporate,Seattle,Washington,West,Furniture,Chairs,388.704
CA-2018-121489,2018-08-21,25/08/2018,Second Class,Candace McMahon,Corporate,Seattle,Washington,West,Office Supplies,Storage,572.58
CA-2018-121489,2018-08-21,25/08/2018,Second Class,Candace McMahon,Corporate,Seattle,Washington,West,Technology,Accessories,33.18
US-2018-133081,2018-03-11,15/03/2018,Standard Class,Paul Van Hugh,Home Office,Cambridge,Massachusetts,East,Technology,Accessories,63.88
US-2018-133081,2018-03-11,15/03/2018,Standard Class,Paul Van Hugh,Home Office,Cambridge,Massachusetts,East,Furniture,Furnishings,26.72
CA-2018-165008,2018-09-15,17/09/2018,Second Class,Doug O'Connell,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,295.056
CA-2017-145611,2017-09-20,24/09/2017,Standard Class,Helen Abelman,Consumer,New York City,New York,East,Office Supplies,Appliances,393.25
CA-2017-113600,2017-12-15,17/12/2017,Second Class,Shahid Hopkins,Consumer,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,2.214
CA-2018-130834,2018-11-03,06/11/2018,Second Class,Justin MacKendrick,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper,16.272
CA-2017-168543,2017-07-03,07/07/2017,Standard Class,Dean Katz,Corporate,New York City,New York,East,Office Supplies,Appliances,706.86
CA-2015-144974,2015-09-26,30/09/2015,Standard Class,Craig Molinari,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,5.97
CA-2015-144974,2015-09-26,30/09/2015,Standard Class,Craig Molinari,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,21.184
CA-2015-144974,2015-09-26,30/09/2015,Standard Class,Craig Molinari,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,41.376
CA-2015-109904,2015-07-14,17/07/2015,Second Class,Barbara Fisher,Corporate,New York City,New York,East,Office Supplies,Art,17.94
CA-2018-152205,2018-09-28,05/10/2018,Standard Class,Sylvia Foulston,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.655
CA-2016-121188,2016-08-28,04/09/2016,Standard Class,Cassandra Brandow,Consumer,Los Angeles,California,West,Office Supplies,Storage,892.35
CA-2016-121188,2016-08-28,04/09/2016,Standard Class,Cassandra Brandow,Consumer,Los Angeles,California,West,Furniture,Bookcases,307.666
CA-2016-121188,2016-08-28,04/09/2016,Standard Class,Cassandra Brandow,Consumer,Los Angeles,California,West,Office Supplies,Storage,728.82
CA-2016-121188,2016-08-28,04/09/2016,Standard Class,Cassandra Brandow,Consumer,Los Angeles,California,West,Office Supplies,Binders,41.36
CA-2016-121188,2016-08-28,04/09/2016,Standard Class,Cassandra Brandow,Consumer,Los Angeles,California,West,Technology,Phones,43.176
CA-2016-121188,2016-08-28,04/09/2016,Standard Class,Cassandra Brandow,Consumer,Los Angeles,California,West,Furniture,Furnishings,4.16
CA-2016-156013,2016-09-20,26/09/2016,Standard Class,Tamara Chand,Corporate,Long Beach,New York,East,Office Supplies,Paper,61.4
CA-2016-156013,2016-09-20,26/09/2016,Standard Class,Tamara Chand,Corporate,Long Beach,New York,East,Office Supplies,Binders,24.448
CA-2017-132997,2017-11-07,09/11/2017,First Class,Luke Weiss,Consumer,Rochester,New York,East,Technology,Phones,263.96
CA-2017-132997,2017-11-07,09/11/2017,First Class,Luke Weiss,Consumer,Rochester,New York,East,Technology,Phones,359.97
CA-2017-132997,2017-11-07,09/11/2017,First Class,Luke Weiss,Consumer,Rochester,New York,East,Office Supplies,Paper,12.96
CA-2017-132997,2017-11-07,09/11/2017,First Class,Luke Weiss,Consumer,Rochester,New York,East,Office Supplies,Storage,116.82
CA-2017-132997,2017-11-07,09/11/2017,First Class,Luke Weiss,Consumer,Rochester,New York,East,Office Supplies,Binders,276.784
US-2016-160563,2016-10-20,24/10/2016,Standard Class,Noel Staavos,Corporate,San Francisco,California,West,Technology,Accessories,239.97
US-2016-160563,2016-10-20,24/10/2016,Standard Class,Noel Staavos,Corporate,San Francisco,California,West,Furniture,Furnishings,16.02
CA-2018-151750,2018-01-01,05/01/2018,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,Office Supplies,Storage,454.56
CA-2018-151750,2018-01-01,05/01/2018,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,Furniture,Furnishings,141.42
CA-2018-151750,2018-01-01,05/01/2018,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,Furniture,Chairs,310.744
CA-2018-151750,2018-01-01,05/01/2018,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,Office Supplies,Art,12.736
CA-2018-151750,2018-01-01,05/01/2018,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,Office Supplies,Binders,6.47
CA-2018-151750,2018-01-01,05/01/2018,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,Office Supplies,Binders,13.748
CA-2018-151750,2018-01-01,05/01/2018,Standard Class,Janet Martin,Consumer,Huntsville,Texas,Central,Office Supplies,Appliances,15.224
CA-2016-106187,2016-06-23,29/06/2016,Standard Class,Randy Ferguson,Corporate,East Point,Georgia,South,Furniture,Furnishings,27.42
CA-2016-106187,2016-06-23,29/06/2016,Standard Class,Randy Ferguson,Corporate,East Point,Georgia,South,Office Supplies,Binders,165.98
CA-2016-106187,2016-06-23,29/06/2016,Standard Class,Randy Ferguson,Corporate,East Point,Georgia,South,Technology,Accessories,75.0
US-2017-164945,2017-11-22,27/11/2017,Standard Class,Cathy Armstrong,Home Office,New York City,New York,East,Office Supplies,Binders,134.272
CA-2016-150714,2016-10-26,01/11/2016,Standard Class,Kristen Hastings,Corporate,Springfield,Oregon,West,Office Supplies,Labels,146.544
CA-2016-150714,2016-10-26,01/11/2016,Standard Class,Kristen Hastings,Corporate,Springfield,Oregon,West,Office Supplies,Paper,131.904
CA-2016-150714,2016-10-26,01/11/2016,Standard Class,Kristen Hastings,Corporate,Springfield,Oregon,West,Office Supplies,Appliances,203.88
CA-2016-150714,2016-10-26,01/11/2016,Standard Class,Kristen Hastings,Corporate,Springfield,Oregon,West,Office Supplies,Binders,14.301
CA-2016-150714,2016-10-26,01/11/2016,Standard Class,Kristen Hastings,Corporate,Springfield,Oregon,West,Office Supplies,Storage,718.64
CA-2017-105753,2017-10-20,26/10/2017,Standard Class,Lindsay Castell,Home Office,Arlington,Virginia,South,Furniture,Furnishings,61.1
CA-2018-120894,2018-04-28,02/05/2018,Standard Class,Jack Lebron,Consumer,Wilmington,North Carolina,South,Office Supplies,Appliances,28.08
CA-2017-106621,2017-09-29,01/10/2017,Second Class,Dario Medina,Corporate,Yuma,Arizona,West,Office Supplies,Art,10.496
CA-2016-107020,2016-07-10,14/07/2016,Standard Class,Mike Vittorini,Consumer,San Bernardino,California,West,Office Supplies,Binders,39.92
US-2016-117492,2016-08-07,09/08/2016,First Class,Noel Staavos,Corporate,Baltimore,Maryland,East,Office Supplies,Appliances,77.58
CA-2015-101392,2015-12-07,13/12/2015,Standard Class,Ann Steele,Home Office,Seattle,Washington,West,Office Supplies,Storage,269.36
CA-2016-127502,2016-12-10,14/12/2016,Standard Class,Meg Tillman,Consumer,San Francisco,California,West,Office Supplies,Labels,5.76
CA-2018-143658,2018-11-08,13/11/2018,Second Class,Sharelle Roach,Home Office,New York City,New York,East,Office Supplies,Art,109.9
CA-2018-133046,2018-07-27,01/08/2018,Second Class,Dennis Kane,Consumer,Seattle,Washington,West,Furniture,Furnishings,23.88
CA-2018-133046,2018-07-27,01/08/2018,Second Class,Dennis Kane,Consumer,Seattle,Washington,West,Office Supplies,Paper,26.2
CA-2018-133046,2018-07-27,01/08/2018,Second Class,Dennis Kane,Consumer,Seattle,Washington,West,Office Supplies,Paper,12.96
CA-2018-133046,2018-07-27,01/08/2018,Second Class,Dennis Kane,Consumer,Seattle,Washington,West,Technology,Accessories,234.95
CA-2018-122798,2018-12-28,01/01/2019,Standard Class,Susan Vittorini,Consumer,Albuquerque,New Mexico,West,Office Supplies,Storage,118.25
CA-2018-122798,2018-12-28,01/01/2019,Standard Class,Susan Vittorini,Consumer,Albuquerque,New Mexico,West,Office Supplies,Paper,4.28
CA-2017-169663,2017-03-10,13/03/2017,First Class,Rick Huthwaite,Home Office,Los Angeles,California,West,Technology,Accessories,26.85
CA-2017-169663,2017-03-10,13/03/2017,First Class,Rick Huthwaite,Home Office,Los Angeles,California,West,Technology,Machines,3357.6
CA-2016-149846,2016-05-22,26/05/2016,Standard Class,Sarah Brown,Consumer,Los Angeles,California,West,Office Supplies,Labels,8.26
CA-2016-149846,2016-05-22,26/05/2016,Standard Class,Sarah Brown,Consumer,Los Angeles,California,West,Technology,Machines,2973.32
CA-2016-149846,2016-05-22,26/05/2016,Standard Class,Sarah Brown,Consumer,Los Angeles,California,West,Office Supplies,Storage,104.79
CA-2016-149846,2016-05-22,26/05/2016,Standard Class,Sarah Brown,Consumer,Los Angeles,California,West,Technology,Phones,775.728
CA-2018-159149,2018-02-17,19/02/2018,First Class,Cyra Reiten,Home Office,Houston,Texas,Central,Furniture,Bookcases,89.0664
CA-2018-159149,2018-02-17,19/02/2018,First Class,Cyra Reiten,Home Office,Houston,Texas,Central,Office Supplies,Art,175.44
CA-2018-159149,2018-02-17,19/02/2018,First Class,Cyra Reiten,Home Office,Houston,Texas,Central,Technology,Phones,438.336
US-2018-167570,2018-12-08,15/12/2018,Standard Class,Emily Grady,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,215.544
CA-2018-160122,2018-11-18,23/11/2018,Standard Class,Russell D'Ascenzo,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,55.584
CA-2018-160122,2018-11-18,23/11/2018,Standard Class,Russell D'Ascenzo,Consumer,Chicago,Illinois,Central,Furniture,Chairs,127.386
